123.88
125.15
122.83
115.03
116.01
110.51
111.33
118.5
121.9
120.27
122.46
126.64
125.5
126.27
129.05
130.09
126.85
130.36
132.31
132.21
127.57
127.23
127.44
128.02
130.14
129.9
127.29
127.49
130.99
129.98
130.13
129.17
127.88
126.25
125.52
123.19
125.97
124.37
123.1
117.24
111.81
109.65
109.52
111.03
111.59
111.53
111.3
110.77
108.95
106.33
109.06
109.02
110.91
109.31
108.15
108.23
107.26
110.3
109.25
109.15
107.97
107.54
106.53
106.62
108.27
110.97
111.86
111.03
110.04
111.8
113.69
111.15
108.97
109.78
107.16
106.2
104.57
100.88
100.89
99.67
100.35
102.53
101.59
102.19
102.61
102.6
101.37
101.12
101.52
100.76
