500.52
501.76
503.89
496.92
499.15
491.04
492.78
507.9
516.52
513.07
536.43
559.54
553.45
552.97
564.37
573.24
569.76
574.21
575.64
576.52
564.66
565.24
569.78
564.96
572.02
566.56
555.32
555.87
557.64
554.41
554.51
551.22
542.93
533.41
535.52
535.03
536.75
532.36
531.21
520.38
513.32
512.76
509.24
509.38
511.04
511.74
513.4
509.77
505.47
503.88
510.46
513.18
513.33
509.28
501.51
498.87
494.8
499.94
498.58
496.41
495.3
496.33
494.2
497.09
503
510.88
513.67
517.84
516.35
518.41
519.33
508.14
506.96
508.54
503.07
501.26
499.45
498.46
497.25
500.67
499.32
502.26
500.93
502.5
506.03
505.61
504.51
504.87
506.78
505.57
