68.12
68.29
68.46
67.48
67.76
66.67
66.72
68.8
69.97
69.42
72.46
75.62
74.85
74.8
76.34
77.51
77.09
77.7
77.91
78.03
76.38
76.48
77.11
76.44
77.42
76.68
75.14
75.23
75.42
74.97
75
74.55
73.45
72.26
72.47
72.36
72.6
71.97
71.82
70.33
69.35
69.25
68.72
69.24
69.49
69.59
69.78
69.28
68.65
68.45
69.35
69.65
69.68
69.1
68.08
67.71
67.19
67.88
67.69
67.42
67.27
67.43
67.1
67.37
68.14
69.26
69.66
70.03
69.82
70.16
70.25
68.68
68.48
68.68
67.91
67.69
67.34
67.22
67.08
67.55
67.42
67.77
67.64
67.85
68.33
68.29
68.14
68.18
68.43
68.27
